2010-07-14-16:27:00.000-06:00I----- HPDRA0386I   pdweb.authn statistics report (partial period commencing 2010-07-14-16:27:00.000-06:00I-----)
2010-07-14-19:13:00.000-06:00I----- pdweb.authn pass	 : 2846
2010-07-14-19:13:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:13:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:13:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:13:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:13:00.000-06:00I----- pdweb.authn total	 : 6.605
2010-07-14-19:14:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:14:00.000-06:00I----- pdweb.authn pass	 : 2867
2010-07-14-19:14:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:14:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:14:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:14:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:14:00.000-06:00I----- pdweb.authn total	 : 6.648
2010-07-14-19:15:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:15:00.000-06:00I----- pdweb.authn pass	 : 2887
2010-07-14-19:15:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:15:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:15:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:15:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:15:00.000-06:00I----- pdweb.authn total	 : 6.699
2010-07-14-19:16:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:16:00.000-06:00I----- pdweb.authn pass	 : 2907
2010-07-14-19:16:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:16:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:16:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:16:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:16:00.000-06:00I----- pdweb.authn total	 : 6.747
2010-07-14-19:17:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:17:00.000-06:00I----- pdweb.authn pass	 : 2928
2010-07-14-19:17:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:17:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:17:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:17:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:17:00.000-06:00I----- pdweb.authn total	 : 6.807
2010-07-14-19:18:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:18:00.000-06:00I----- pdweb.authn pass	 : 2948
2010-07-14-19:18:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:18:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:18:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:18:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:18:00.000-06:00I----- pdweb.authn total	 : 6.853
2010-07-14-19:19:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:19:00.000-06:00I----- pdweb.authn pass	 : 2969
2010-07-14-19:19:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:19:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:19:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:19:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:19:00.000-06:00I----- pdweb.authn total	 : 6.897
2010-07-14-19:20:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:20:00.000-06:00I----- pdweb.authn pass	 : 2990
2010-07-14-19:20:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:20:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:20:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:20:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:20:00.000-06:00I----- pdweb.authn total	 : 6.947
2010-07-14-19:21:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:21:00.000-06:00I----- pdweb.authn pass	 : 3010
2010-07-14-19:21:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:21:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:21:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:21:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:21:00.000-06:00I----- pdweb.authn total	 : 6.991
2010-07-14-19:22:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:22:00.000-06:00I----- pdweb.authn pass	 : 3031
2010-07-14-19:22:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:22:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:22:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:22:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:22:00.000-06:00I----- pdweb.authn total	 : 7.043
2010-07-14-19:23:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:23:00.000-06:00I----- pdweb.authn pass	 : 3051
2010-07-14-19:23:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:23:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:23:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:23:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:23:00.000-06:00I----- pdweb.authn total	 : 7.095
2010-07-14-19:24:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:24:00.000-06:00I----- pdweb.authn pass	 : 3072
2010-07-14-19:24:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:24:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:24:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:24:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:24:00.000-06:00I----- pdweb.authn total	 : 7.133
2010-07-14-19:25:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:25:00.000-06:00I----- pdweb.authn pass	 : 3092
2010-07-14-19:25:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:25:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:25:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:25:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:25:00.000-06:00I----- pdweb.authn total	 : 7.184
2010-07-14-19:26:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:26:00.000-06:00I----- pdweb.authn pass	 : 3113
2010-07-14-19:26:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:26:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:26:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:26:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:26:00.000-06:00I----- pdweb.authn total	 : 7.234
2010-07-14-19:27:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:27:00.000-06:00I----- pdweb.authn pass	 : 3133
2010-07-14-19:27:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:27:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:27:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:27:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:27:00.000-06:00I----- pdweb.authn total	 : 7.274
2010-07-14-19:28:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:28:00.000-06:00I----- pdweb.authn pass	 : 3154
2010-07-14-19:28:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:28:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:28:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:28:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:28:00.000-06:00I----- pdweb.authn total	 : 7.319
2010-07-14-19:29:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:29:00.000-06:00I----- pdweb.authn pass	 : 3175
2010-07-14-19:29:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:29:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:29:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:29:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:29:00.000-06:00I----- pdweb.authn total	 : 7.363
2010-07-14-19:30:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:30:00.000-06:00I----- pdweb.authn pass	 : 3195
2010-07-14-19:30:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:30:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:30:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:30:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:30:00.000-06:00I----- pdweb.authn total	 : 7.440
2010-07-14-19:31:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:31:00.000-06:00I----- pdweb.authn pass	 : 3215
2010-07-14-19:31:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:31:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:31:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:31:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:31:00.000-06:00I----- pdweb.authn total	 : 7.489
2010-07-14-19:32:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:32:00.000-06:00I----- pdweb.authn pass	 : 3236
2010-07-14-19:32:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:32:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:32:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:32:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:32:00.000-06:00I----- pdweb.authn total	 : 7.537
2010-07-14-19:33:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:33:00.000-06:00I----- pdweb.authn pass	 : 3256
2010-07-14-19:33:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:33:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:33:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:33:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:33:00.000-06:00I----- pdweb.authn total	 : 7.589
2010-07-14-19:34:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:34:00.000-06:00I----- pdweb.authn pass	 : 3277
2010-07-14-19:34:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:34:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:34:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:34:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:34:00.000-06:00I----- pdweb.authn total	 : 7.633
2010-07-14-19:35:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:35:00.000-06:00I----- pdweb.authn pass	 : 3297
2010-07-14-19:35:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:35:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:35:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:35:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:35:00.000-06:00I----- pdweb.authn total	 : 7.676
2010-07-14-19:36:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:36:00.000-06:00I----- pdweb.authn pass	 : 3317
2010-07-14-19:36:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:36:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:36:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:36:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:36:00.000-06:00I----- pdweb.authn total	 : 7.731
2010-07-14-19:37:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:37:00.000-06:00I----- pdweb.authn pass	 : 3337
2010-07-14-19:37:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:37:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:37:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:37:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:37:00.000-06:00I----- pdweb.authn total	 : 7.770
2010-07-14-19:38:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:38:00.000-06:00I----- pdweb.authn pass	 : 3358
2010-07-14-19:38:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:38:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:38:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:38:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:38:00.000-06:00I----- pdweb.authn total	 : 7.819
2010-07-14-19:39:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:39:00.000-06:00I----- pdweb.authn pass	 : 3379
2010-07-14-19:39:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:39:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:39:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:39:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:39:00.000-06:00I----- pdweb.authn total	 : 7.865
2010-07-14-19:40:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:40:00.000-06:00I----- pdweb.authn pass	 : 3399
2010-07-14-19:40:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:40:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:40:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:40:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:40:00.000-06:00I----- pdweb.authn total	 : 7.926
2010-07-14-19:41:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:41:00.000-06:00I----- pdweb.authn pass	 : 3420
2010-07-14-19:41:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:41:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:41:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:41:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:41:00.000-06:00I----- pdweb.authn total	 : 7.989
2010-07-14-19:42:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:42:00.000-06:00I----- pdweb.authn pass	 : 3440
2010-07-14-19:42:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:42:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:42:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:42:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:42:00.000-06:00I----- pdweb.authn total	 : 8.081
2010-07-14-19:43:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:43:00.000-06:00I----- pdweb.authn pass	 : 3460
2010-07-14-19:43:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:43:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:43:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:43:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:43:00.000-06:00I----- pdweb.authn total	 : 8.127
2010-07-14-19:44:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:44:00.000-06:00I----- pdweb.authn pass	 : 3481
2010-07-14-19:44:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:44:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:44:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:44:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:44:00.000-06:00I----- pdweb.authn total	 : 8.169
2010-07-14-19:45:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:45:00.000-06:00I----- pdweb.authn pass	 : 3500
2010-07-14-19:45:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:45:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:45:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:45:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:45:00.000-06:00I----- pdweb.authn total	 : 8.233
2010-07-14-19:46:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:46:00.000-06:00I----- pdweb.authn pass	 : 3521
2010-07-14-19:46:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:46:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:46:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:46:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:46:00.000-06:00I----- pdweb.authn total	 : 8.283
2010-07-14-19:47:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:47:00.000-06:00I----- pdweb.authn pass	 : 3541
2010-07-14-19:47:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:47:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:47:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:47:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:47:00.000-06:00I----- pdweb.authn total	 : 8.331
2010-07-14-19:48:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:48:00.000-06:00I----- pdweb.authn pass	 : 3562
2010-07-14-19:48:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:48:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:48:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:48:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:48:00.000-06:00I----- pdweb.authn total	 : 8.385
2010-07-14-19:49:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:49:00.000-06:00I----- pdweb.authn pass	 : 3582
2010-07-14-19:49:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:49:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:49:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:49:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:49:00.000-06:00I----- pdweb.authn total	 : 8.425
2010-07-14-19:50:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:50:00.000-06:00I----- pdweb.authn pass	 : 3603
2010-07-14-19:50:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:50:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:50:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:50:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:50:00.000-06:00I----- pdweb.authn total	 : 8.480
2010-07-14-19:51:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:51:00.000-06:00I----- pdweb.authn pass	 : 3623
2010-07-14-19:51:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:51:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:51:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:51:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:51:00.000-06:00I----- pdweb.authn total	 : 8.522
2010-07-14-19:52:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:52:00.000-06:00I----- pdweb.authn pass	 : 3643
2010-07-14-19:52:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:52:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:52:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:52:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:52:00.000-06:00I----- pdweb.authn total	 : 8.573
2010-07-14-19:53:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:53:00.000-06:00I----- pdweb.authn pass	 : 3663
2010-07-14-19:53:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:53:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:53:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:53:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:53:00.000-06:00I----- pdweb.authn total	 : 8.615
2010-07-14-19:54:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:54:00.000-06:00I----- pdweb.authn pass	 : 3684
2010-07-14-19:54:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:54:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:54:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:54:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:54:00.000-06:00I----- pdweb.authn total	 : 8.660
2010-07-14-19:55:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:55:00.000-06:00I----- pdweb.authn pass	 : 3704
2010-07-14-19:55:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:55:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:55:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:55:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:55:00.000-06:00I----- pdweb.authn total	 : 8.723
2010-07-14-19:56:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:56:00.000-06:00I----- pdweb.authn pass	 : 3725
2010-07-14-19:56:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:56:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:56:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:56:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:56:00.000-06:00I----- pdweb.authn total	 : 8.766
2010-07-14-19:57:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:57:00.000-06:00I----- pdweb.authn pass	 : 3745
2010-07-14-19:57:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:57:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:57:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:57:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:57:00.000-06:00I----- pdweb.authn total	 : 8.826
2010-07-14-19:58:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:58:00.000-06:00I----- pdweb.authn pass	 : 3766
2010-07-14-19:58:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:58:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:58:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:58:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:58:00.000-06:00I----- pdweb.authn total	 : 8.871
2010-07-14-19:59:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-19:59:00.000-06:00I----- pdweb.authn pass	 : 3787
2010-07-14-19:59:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-19:59:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-19:59:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-19:59:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-19:59:00.000-06:00I----- pdweb.authn total	 : 8.915
2010-07-14-20:00:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-20:00:00.000-06:00I----- pdweb.authn pass	 : 3807
2010-07-14-20:00:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-20:00:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-20:00:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-20:00:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-20:00:00.000-06:00I----- pdweb.authn total	 : 8.981
2010-07-14-20:01:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-20:01:00.000-06:00I----- pdweb.authn pass	 : 3827
2010-07-14-20:01:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-20:01:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-20:01:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-20:01:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-20:01:00.000-06:00I----- pdweb.authn total	 : 9.028
2010-07-14-20:02:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-20:02:00.000-06:00I----- pdweb.authn pass	 : 3848
2010-07-14-20:02:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-20:02:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-20:02:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-20:02:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-20:02:00.000-06:00I----- pdweb.authn total	 : 9.073
2010-07-14-20:03:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-20:03:00.000-06:00I----- pdweb.authn pass	 : 3866
2010-07-14-20:03:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-20:03:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-20:03:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-20:03:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-20:03:00.000-06:00I----- pdweb.authn total	 : 9.107
2010-07-14-20:04:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-20:04:00.000-06:00I----- pdweb.authn pass	 : 3887
2010-07-14-20:04:00.000-06:00I----- pdweb.authn fail	 : 0
2010-07-14-20:04:00.000-06:00I----- pdweb.authn pwd exp	 : 0
2010-07-14-20:04:00.000-06:00I----- pdweb.authn max	 : 0.057
2010-07-14-20:04:00.000-06:00I----- pdweb.authn avg	 : 0.002
2010-07-14-20:04:00.000-06:00I----- pdweb.authn total	 : 9.145
2010-07-14-20:05:00.000-06:00I----- HPDRA0387I   pdweb.authn statistics report
2010-07-14-20:05:00.000-06:00I----- pdweb.authn pass	 : 3908
2010-07-14-20:05:00.000-06:00I----- pdweb.authn fail	 : 0
